Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Occupancy	Classification
1326	Spectrogram 1	1	49147.145250000	49149.108750000	34.0	120.0	0.8442	
1327	Spectrogram 1	1	49175.118750000	49178.102250000	34.0	120.0	0.7009	
1328	Spectrogram 1	1	49229.510250000	49235.502750000	34.0	120.0	0.9149	
1329	Spectrogram 1	1	49235.757750000	49238.256750000	34.0	120.0	0.9286	
1330	Spectrogram 1	1	49265.694750000	49268.550750000	34.0	120.0	1.0000	
1331	Spectrogram 1	1	49286.961750000	49289.868750000	34.0	120.0	1.0000	
1332	Spectrogram 1	1	49294.025250000	49297.263750000	34.0	120.0	0.9291	
1333	Spectrogram 1	1	49343.495250000	49347.957750000	34.0	120.0	0.9771	
1334	Spectrogram 1	1	49387.508250000	49392.047250000	34.0	120.0	1.0000	
1335	Spectrogram 1	1	49448.733750000	49452.635250000	34.0	120.0	1.0000	
1336	Spectrogram 1	1	49454.394750000	49456.587750000	34.0	120.0	1.0000	
1337	Spectrogram 1	1	49464.084750000	49465.385250000	34.0	120.0	0.9412	
1338	Spectrogram 1	1	49469.031750000	49470.969750000	34.0	120.0	1.0000	
1339	Spectrogram 1	1	49510.061250000	49513.860750000	34.0	120.0	0.7517	
1340	Spectrogram 1	1	49551.090750000	49552.824750000	34.0	120.0	0.8824	
1341	Spectrogram 1	1	49553.105250000	49554.507750000	34.0	120.0	0.9091	
1342	Spectrogram 1	1	49565.906250000	49567.818750000	34.0	120.0	0.7067	
1343	Spectrogram 1	1	49568.354250000	49571.414250000	34.0	120.0	0.9833	
1344	Spectrogram 1	1	49588.244250000	49589.952750000	34.0	120.0	0.7612	
1345	Spectrogram 1	1	49597.322250000	49600.637250000	34.0	120.0	1.0000	
1346	Spectrogram 1	1	49633.226250000	49635.011250000	34.0	120.0	0.9143	
1347	Spectrogram 1	1	49686.393750000	49687.413750000	34.0	120.0	0.7500	
1348	Spectrogram 1	1	49714.800750000	49715.897250000	34.0	120.0	0.8605	
1349	Spectrogram 1	1	49727.907750000	49729.463250000	34.0	120.0	1.0000	
1350	Spectrogram 1	1	49742.850750000	49744.814250000	34.0	120.0	0.8961	
1351	Spectrogram 1	1	49755.804750000	49758.482250000	34.0	120.0	1.0000	
1352	Spectrogram 1	1	49761.236250000	49764.117750000	34.0	120.0	1.0000	
1353	Spectrogram 1	1	49767.381750000	49771.257750000	34.0	120.0	1.0000	
1354	Spectrogram 1	1	49776.383250000	49779.086250000	34.0	120.0	1.0000	
1355	Spectrogram 1	1	49793.952750000	49796.681250000	34.0	120.0	0.9439	
1356	Spectrogram 1	1	49800.098250000	49801.424250000	34.0	120.0	0.7885	
1357	Spectrogram 1	1	49805.963250000	49809.584250000	34.0	120.0	1.0000	
1358	Spectrogram 1	1	49991.195250000	49992.215250000	34.0	120.0	0.7500	
1359	Spectrogram 1	1	50007.591750000	50011.722750000	34.0	120.0	0.9506	
1360	Spectrogram 1	1	50092.991250000	50097.224250000	34.0	120.0	1.0000	
1361	Spectrogram 1	1	50107.551750000	50111.121750000	34.0	120.0	1.0000	
1362	Spectrogram 1	1	50111.580750000	50112.626250000	34.0	120.0	0.7805	
1363	Spectrogram 1	1	50146.286250000	50152.992750000	34.0	120.0	0.9734	
1364	Spectrogram 1	1	50159.291250000	50164.977750000	34.0	120.0	0.9103	
1365	Spectrogram 1	1	50182.547250000	50184.663750000	34.0	120.0	0.8072	
1366	Spectrogram 1	1	50186.423250000	50187.647250000	34.0	120.0	0.7292	
1367	Spectrogram 1	1	50246.756250000	50252.213250000	34.0	120.0	1.0000	
1368	Spectrogram 1	1	50262.438750000	50263.458750000	34.0	120.0	0.8000	
1369	Spectrogram 1	1	50293.472250000	50295.869250000	34.0	120.0	0.9149	
1370	Spectrogram 1	1	50343.630750000	50347.430250000	34.0	120.0	0.9530	
1371	Spectrogram 1	1	50368.850250000	50370.048750000	34.0	120.0	0.5957	
1372	Spectrogram 1	1	50381.447250000	50382.875250000	34.0	120.0	0.7500	
1373	Spectrogram 1	1	50454.836250000	50455.907250000	34.0	120.0	0.7381	
1374	Spectrogram 1	1	50460.140250000	50461.466250000	34.0	120.0	0.8846	
1375	Spectrogram 1	1	50500.940250000	50503.056750000	34.0	120.0	1.0000	
1376	Spectrogram 1	1	50508.156750000	50510.196750000	34.0	120.0	1.0000	
1377	Spectrogram 1	1	50541.179250000	50543.525250000	34.0	120.0	0.6630	
1378	Spectrogram 1	1	50593.199250000	50594.219250000	34.0	120.0	0.7000	
1379	Spectrogram 1	1	50623.544250000	50624.589750000	34.0	120.0	0.7805	
1380	Spectrogram 1	1	50651.976750000	50653.379250000	34.0	120.0	0.9455	
1381	Spectrogram 1	1	50692.955250000	50694.663750000	34.0	120.0	1.0000	
1382	Spectrogram 1	1	50796.408750000	50797.964250000	34.0	120.0	0.9016	
1383	Spectrogram 1	1	51341.114250000	51342.338250000	34.0	120.0	1.0000	
1384	Spectrogram 1	1	51567.783750000	51570.155250000	34.0	120.0	0.6882	
1385	Spectrogram 1	1	51585.531750000	51586.806750000	34.0	120.0	0.6000	
1386	Spectrogram 1	1	51767.933250000	51769.259250000	34.0	120.0	0.7308	
1387	Spectrogram 1	1	51807.662250000	51809.166750000	34.0	120.0	0.8136	
1388	Spectrogram 1	1	51811.640250000	51813.017250000	34.0	120.0	0.6667	
1389	Spectrogram 1	1	51990.216750000	51992.129250000	34.0	120.0	0.8400	
1390	Spectrogram 1	1	52010.106750000	52013.982750000	34.0	120.0	0.9539	
1391	Spectrogram 1	1	52145.537250000	52149.081750000	34.0	120.0	0.8561	
1392	Spectrogram 1	1	52267.631250000	52270.053750000	34.0	120.0	1.0000	
1393	Spectrogram 1	1	52305.269250000	52307.207250000	34.0	120.0	0.8816	
1394	Spectrogram 1	1	52395.947250000	52397.196750000	34.0	120.0	1.0000	
1395	Spectrogram 1	1	52467.398250000	52468.647750000	34.0	120.0	1.0000	
1396	Spectrogram 1	1	52569.525750000	52570.800750000	34.0	120.0	0.9600	
1397	Spectrogram 1	1	52808.409750000	52811.291250000	34.0	120.0	1.0000	
1398	Spectrogram 1	1	52962.557250000	52963.730250000	34.0	120.0	0.7391	
1399	Spectrogram 1	1	53106.861750000	53109.896250000	34.0	120.0	0.8908	
1400	Spectrogram 1	1	53111.324250000	53113.134750000	34.0	120.0	1.0000	
1401	Spectrogram 1	1	53162.732250000	53164.160250000	34.0	120.0	0.5714	
1402	Spectrogram 1	1	53313.105750000	53314.227750000	34.0	120.0	1.0000	
1403	Spectrogram 1	1	53317.517250000	53318.562750000	34.0	120.0	0.5122	
1404	Spectrogram 1	1	53343.884250000	53350.769250000	34.0	120.0	1.0000	
1405	Spectrogram 1	1	53378.232750000	53379.788250000	34.0	120.0	0.8525	
1406	Spectrogram 1	1	53396.567250000	53398.148250000	34.0	120.0	1.0000	
1407	Spectrogram 1	1	53419.593750000	53423.648250000	34.0	120.0	0.9560	
1408	Spectrogram 1	1	53428.365750000	53429.589750000	34.0	120.0	1.0000	
1409	Spectrogram 1	1	53448.510750000	53449.632750000	34.0	120.0	0.8182	
1410	Spectrogram 1	1	53469.471750000	53472.965250000	34.0	120.0	0.9489	
1411	Spectrogram 1	1	53629.101750000	53630.453250000	34.0	120.0	1.0000	
1412	Spectrogram 1	1	53630.912250000	53632.034250000	34.0	120.0	1.0000	
1413	Spectrogram 1	1	53639.174250000	53642.412750000	34.0	120.0	1.0000	
1414	Spectrogram 1	1	53660.033250000	53664.189750000	34.0	120.0	0.9264	
1415	Spectrogram 1	1	53681.402250000	53683.289250000	34.0	120.0	1.0000	
1416	Spectrogram 1	1	53695.860750000	53698.308750000	34.0	120.0	1.0000	
1417	Spectrogram 1	1	53701.011750000	53703.638250000	34.0	120.0	0.9223	
1418	Spectrogram 1	1	53741.913750000	53745.713250000	34.0	120.0	0.9732	
1419	Spectrogram 1	1	53784.626250000	53788.094250000	34.0	120.0	1.0000	
1420	Spectrogram 1	1	54066.248250000	54067.472250000	34.0	120.0	0.9792	
1421	Spectrogram 1	1	54124.821750000	54126.096750000	34.0	120.0	0.9000	
1422	Spectrogram 1	1	54274.736250000	54276.138750000	34.0	120.0	1.0000	
1423	Spectrogram 1	1	54305.412750000	54306.560250000	34.0	120.0	1.0000	
1424	Spectrogram 1	1	54392.903250000	54394.535250000	34.0	120.0	0.9062	
1425	Spectrogram 1	1	54439.593750000	54441.098250000	34.0	120.0	0.7288	
1426	Spectrogram 1	1	54538.788750000	54540.038250000	34.0	120.0	0.8163	
1427	Spectrogram 1	1	54835.022250000	54836.271750000	34.0	120.0	0.8776	
1428	Spectrogram 1	1	55055.979750000	55057.611750000	34.0	120.0	0.7031	
1429	Spectrogram 1	1	55071.203250000	55073.906250000	34.0	120.0	1.0000	
1430	Spectrogram 1	1	55136.202750000	55137.426750000	34.0	120.0	0.9375	
1431	Spectrogram 1	1	55137.885750000	55140.614250000	34.0	120.0	1.0000	
1432	Spectrogram 1	1	55141.149750000	55144.439250000	34.0	120.0	0.8992	
1433	Spectrogram 1	1	55314.090750000	55315.212750000	34.0	120.0	0.9091	
1434	Spectrogram 1	1	55374.143250000	55375.316250000	34.0	120.0	1.0000	
1435	Spectrogram 1	1	55512.378750000	55514.648250000	34.0	120.0	0.9213	
1436	Spectrogram 1	1	55515.438750000	55519.416750000	34.0	120.0	0.9295	
1437	Spectrogram 1	1	55578.092250000	55579.112250000	34.0	120.0	0.5750	
1438	Spectrogram 1	1	55696.769250000	55698.171750000	34.0	120.0	0.8909	
1439	Spectrogram 1	1	55732.418250000	55733.438250000	34.0	120.0	0.7750	
1440	Spectrogram 1	1	55777.757250000	55780.103250000	34.0	120.0	0.8261	
1441	Spectrogram 1	1	55793.924250000	55795.658250000	34.0	120.0	0.8382	
1442	Spectrogram 1	1	55840.869750000	55841.991750000	34.0	120.0	0.6818	
1443	Spectrogram 1	1	55901.789250000	55905.002250000	34.0	120.0	0.9921	
1444	Spectrogram 1	1	55905.359250000	55906.455750000	34.0	120.0	0.9070	
1445	Spectrogram 1	1	56030.844750000	56032.145250000	34.0	120.0	0.7451	
1446	Spectrogram 1	1	56088.729750000	56090.667750000	34.0	120.0	0.8158	
1447	Spectrogram 1	1	56116.065750000	56117.315250000	34.0	120.0	0.8163	
1448	Spectrogram 1	1	56332.764750000	56335.748250000	34.0	120.0	0.9402	
1449	Spectrogram 1	1	56346.738750000	56351.532750000	34.0	120.0	1.0000	
1450	Spectrogram 1	1	56388.966750000	56390.828250000	34.0	120.0	1.0000	
1451	Spectrogram 1	1	56391.210750000	56392.230750000	34.0	120.0	0.9000	
1452	Spectrogram 1	1	56399.115750000	56400.186750000	34.0	120.0	0.9048	
1453	Spectrogram 1	1	56400.467250000	56401.563750000	34.0	120.0	0.7442	
1454	Spectrogram 1	1	56521.031250000	56526.386250000	34.0	120.0	0.9905	
1455	Spectrogram 1	1	56527.788750000	56528.987250000	34.0	120.0	1.0000	
1456	Spectrogram 1	1	56591.181750000	56593.476750000	34.0	120.0	0.6333	
1457	Spectrogram 1	1	56659.190250000	56660.516250000	34.0	120.0	1.0000	
1458	Spectrogram 1	1	56665.998750000	56669.211750000	34.0	120.0	0.9921	
1459	Spectrogram 1	1	56676.861750000	56678.060250000	34.0	120.0	0.9362	
1460	Spectrogram 1	1	56716.743750000	56717.891250000	34.0	120.0	0.9111	
1461	Spectrogram 1	1	56719.217250000	56720.364750000	34.0	120.0	1.0000	
1462	Spectrogram 1	1	56721.231750000	56726.178750000	34.0	120.0	0.8918	
1463	Spectrogram 1	1	56774.501250000	56776.694250000	34.0	120.0	0.6628	
1464	Spectrogram 1	1	56841.336750000	56842.382250000	34.0	120.0	0.6585	
1465	Spectrogram 1	1	56914.649250000	56915.924250000	34.0	120.0	0.6400	
1466	Spectrogram 1	1	56963.073750000	56964.195750000	34.0	120.0	0.6591	
1467	Spectrogram 1	1	57215.294250000	57216.849750000	34.0	120.0	0.9344	
1468	Spectrogram 1	1	57224.601750000	57225.672750000	34.0	120.0	1.0000	
1469	Spectrogram 1	1	57349.424250000	57350.877750000	34.0	120.0	0.8246	
1470	Spectrogram 1	1	57443.927250000	57446.043750000	34.0	120.0	0.8554	
1471	Spectrogram 1	1	57494.952750000	57496.329750000	34.0	120.0	0.9259	
1472	Spectrogram 1	1	57519.917250000	57521.447250000	34.0	120.0	0.7333	
1473	Spectrogram 1	1	57546.513750000	57547.865250000	34.0	120.0	1.0000	
1474	Spectrogram 1	1	57551.639250000	57553.016250000	34.0	120.0	1.0000	
1475	Spectrogram 1	1	58288.920750000	58294.964250000	34.0	120.0	0.8776	
1476	Spectrogram 1	1	58452.171750000	58453.242750000	34.0	120.0	0.6190	
1477	Spectrogram 1	1	58499.066250000	58500.162750000	34.0	120.0	0.8372	
1478	Spectrogram 1	1	59731.634250000	59737.983750000	34.0	120.0	0.9398	
1479	Spectrogram 1	1	60172.784250000	60173.906250000	34.0	120.0	1.0000	
1480	Spectrogram 1	1	60185.355750000	60186.656250000	34.0	120.0	1.0000	
1481	Spectrogram 1	1	60197.825250000	60199.074750000	34.0	120.0	0.6327	
1482	Spectrogram 1	1	60208.050750000	60209.529750000	34.0	120.0	1.0000	
1483	Spectrogram 1	1	60294.852750000	60297.785250000	34.0	120.0	0.8783	
1484	Spectrogram 1	1	60299.289750000	60301.329750000	34.0	120.0	0.9000	
1485	Spectrogram 1	1	60326.727750000	60327.773250000	34.0	120.0	0.7805	
1486	Spectrogram 1	1	60347.484750000	60348.912750000	34.0	120.0	0.8750	
1487	Spectrogram 1	1	60910.167750000	60911.570250000	34.0	120.0	0.6727	
1488	Spectrogram 1	1	61021.118250000	61023.311250000	34.0	120.0	0.8140	
1489	Spectrogram 1	1	61115.417250000	61116.692250000	34.0	120.0	0.8600	
1490	Spectrogram 1	1	61324.313250000	61326.582750000	34.0	120.0	0.9551	
1491	Spectrogram 1	1	61326.914250000	61328.112750000	34.0	120.0	1.0000	
1492	Spectrogram 1	1	61328.928750000	61329.999750000	34.0	120.0	0.8810	
1493	Spectrogram 1	1	61333.748250000	61334.895750000	34.0	120.0	1.0000	
1494	Spectrogram 1	1	61340.531250000	61341.959250000	34.0	120.0	0.7857	
1495	Spectrogram 1	1	61436.258250000	61438.731750000	34.0	120.0	0.8557	
1496	Spectrogram 1	1	61638.626250000	61640.411250000	34.0	120.0	0.8429	
1497	Spectrogram 1	1	61828.499250000	61829.748750000	34.0	120.0	0.7755	
1498	Spectrogram 1	1	61949.343750000	61950.440250000	34.0	120.0	0.7907	
1499	Spectrogram 1	1	62006.514750000	62007.611250000	34.0	120.0	0.8372	
1500	Spectrogram 1	1	62079.725250000	62081.535750000	34.0	120.0	0.9577	
1501	Spectrogram 1	1	62208.806250000	62211.203250000	34.0	120.0	0.8404	
1502	Spectrogram 1	1	62212.605750000	62214.671250000	34.0	120.0	0.7778	
1503	Spectrogram 1	1	62259.347250000	62260.698750000	34.0	120.0	1.0000	
1504	Spectrogram 1	1	62264.549250000	62265.849750000	34.0	120.0	1.0000	
1505	Spectrogram 1	1	62394.471750000	62395.568250000	34.0	120.0	0.7907	
1506	Spectrogram 1	1	62401.560750000	62404.034250000	34.0	120.0	0.9072	
1507	Spectrogram 1	1	62473.725750000	62475.612750000	34.0	120.0	0.8514	
1508	Spectrogram 1	1	62533.446750000	62535.333750000	34.0	120.0	1.0000	
1509	Spectrogram 1	1	62558.538750000	62559.609750000	34.0	120.0	0.9286	
1510	Spectrogram 1	1	62597.145750000	62598.242250000	34.0	120.0	1.0000	
1511	Spectrogram 1	1	62606.427750000	62608.416750000	34.0	120.0	0.8718	
1512	Spectrogram 1	1	62698.227750000	62699.859750000	34.0	120.0	1.0000	
1513	Spectrogram 1	1	62724.518250000	62726.991750000	34.0	120.0	0.9278	
1514	Spectrogram 1	1	62779.037250000	62780.847750000	34.0	120.0	1.0000	
1515	Spectrogram 1	1	62784.162750000	62785.896750000	34.0	120.0	0.8824	
1516	Spectrogram 1	1	62826.033750000	62829.552750000	34.0	120.0	1.0000	
1517	Spectrogram 1	1	62830.572750000	62831.847750000	34.0	120.0	0.8800	
1518	Spectrogram 1	1	62832.255750000	62833.275750000	34.0	120.0	1.0000	
1519	Spectrogram 1	1	62833.607250000	62837.483250000	34.0	120.0	1.0000	
1520	Spectrogram 1	1	62851.967250000	62853.012750000	34.0	120.0	1.0000	
1521	Spectrogram 1	1	62969.547750000	62970.873750000	34.0	120.0	1.0000	
1522	Spectrogram 1	1	62977.733250000	62980.257750000	34.0	120.0	0.9495	
1523	Spectrogram 1	1	63231.101250000	63233.600250000	34.0	120.0	0.8673	
1524	Spectrogram 1	1	63235.385250000	63237.476250000	34.0	120.0	0.7195	
1525	Spectrogram 1	1	63237.858750000	63239.439750000	34.0	120.0	0.8710	
1526	Spectrogram 1	1	63397.157250000	63401.492250000	34.0	120.0	0.9235	
1527	Spectrogram 1	1	63403.634250000	63404.705250000	34.0	120.0	0.8095	
1528	Spectrogram 1	1	63577.314750000	63580.017750000	34.0	120.0	1.0000	
1529	Spectrogram 1	1	63600.621750000	63602.126250000	34.0	120.0	1.0000	
1530	Spectrogram 1	1	63618.599250000	63620.741250000	34.0	120.0	0.8452	
1531	Spectrogram 1	1	63763.439250000	63764.841750000	34.0	120.0	0.8545	
1532	Spectrogram 1	1	63769.125750000	63774.939750000	34.0	120.0	0.9342	
1533	Spectrogram 1	1	63903.051750000	63905.142750000	34.0	120.0	0.8537	
1534	Spectrogram 1	1	63911.925750000	63913.685250000	34.0	120.0	0.8841	
1535	Spectrogram 1	1	63956.423250000	63957.825750000	34.0	120.0	0.8545	
1536	Spectrogram 1	1	63991.613250000	63994.367250000	34.0	120.0	0.9259	
1537	Spectrogram 1	1	64024.329750000	64028.435250000	34.0	120.0	0.8696	
1538	Spectrogram 1	1	64033.713750000	64036.799250000	34.0	120.0	1.0000	
1539	Spectrogram 1	1	64192.349250000	64197.245250000	34.0	120.0	1.0000	
1540	Spectrogram 1	1	64223.433750000	64228.916250000	34.0	120.0	1.0000	
1541	Spectrogram 1	1	64234.041750000	64237.968750000	34.0	120.0	1.0000	
1542	Spectrogram 1	1	64258.419750000	64260.536250000	34.0	120.0	0.7831	
1543	Spectrogram 1	1	64262.244750000	64263.290250000	34.0	120.0	0.8293	
1544	Spectrogram 1	1	64271.042250000	64275.045750000	34.0	120.0	0.9427	
1545	Spectrogram 1	1	64281.675750000	64286.291250000	34.0	120.0	1.0000	
1546	Spectrogram 1	1	64302.305250000	64303.886250000	34.0	120.0	0.9839	
1547	Spectrogram 1	1	64314.698250000	64317.834750000	34.0	120.0	1.0000	
1548	Spectrogram 1	1	64354.248750000	64357.971750000	34.0	120.0	1.0000	
1549	Spectrogram 1	1	64386.429750000	64391.453250000	34.0	120.0	0.9695	
1550	Spectrogram 1	1	64439.903250000	64445.130750000	34.0	120.0	1.0000	
1551	Spectrogram 1	1	64475.807250000	64477.362750000	34.0	120.0	1.0000	
1552	Spectrogram 1	1	64477.923750000	64479.020250000	34.0	120.0	1.0000	
1553	Spectrogram 1	1	64486.415250000	64490.367750000	34.0	120.0	1.0000	
1554	Spectrogram 1	1	64503.066750000	64504.724250000	34.0	120.0	1.0000	
1555	Spectrogram 1	1	64527.776250000	64532.952750000	34.0	120.0	1.0000	
1556	Spectrogram 1	1	64564.394250000	64569.494250000	34.0	120.0	1.0000	
1557	Spectrogram 1	1	64586.936250000	64593.285750000	34.0	120.0	0.9719	
1558	Spectrogram 1	1	64612.257750000	64616.235750000	34.0	120.0	1.0000	
1559	Spectrogram 1	1	64651.145250000	64655.174250000	34.0	120.0	1.0000	
1560	Spectrogram 1	1	64785.683250000	64790.604750000	34.0	120.0	0.9845	
1561	Spectrogram 1	1	64793.384250000	64796.852250000	34.0	120.0	0.9632	
1562	Spectrogram 1	1	64820.771250000	64825.718250000	34.0	120.0	1.0000	
1563	Spectrogram 1	1	64829.339250000	64830.486750000	34.0	120.0	0.9333	
1564	Spectrogram 1	1	64831.073250000	64834.694250000	34.0	120.0	1.0000	
1565	Spectrogram 1	1	64858.842750000	64861.316250000	34.0	120.0	0.8557	
1566	Spectrogram 1	1	64866.594750000	64871.873250000	34.0	120.0	1.0000	
1567	Spectrogram 1	1	64888.575750000	64891.074750000	34.0	120.0	1.0000	
1568	Spectrogram 1	1	64891.661250000	64893.216750000	34.0	120.0	0.8689	
1569	Spectrogram 1	1	64898.214750000	64902.524250000	34.0	120.0	1.0000	
1570	Spectrogram 1	1	64936.923750000	64938.173250000	34.0	120.0	0.8776	
1571	Spectrogram 1	1	65001.336750000	65006.385750000	34.0	120.0	0.9848	
1572	Spectrogram 1	1	65037.521250000	65041.116750000	34.0	120.0	0.9007	
1573	Spectrogram 1	1	65060.904750000	65063.811750000	34.0	120.0	0.8772	
1574	Spectrogram 1	1	65068.631250000	65073.246750000	34.0	120.0	0.9779	
1575	Spectrogram 1	1	65111.216250000	65114.658750000	34.0	120.0	0.9630	
1576	Spectrogram 1	1	65151.531750000	65154.209250000	34.0	120.0	1.0000	
1577	Spectrogram 1	1	65192.612250000	65197.431750000	34.0	120.0	1.0000	
1578	Spectrogram 1	1	65228.745750000	65233.029750000	34.0	120.0	1.0000	
1579	Spectrogram 1	1	65261.538750000	65265.057750000	34.0	120.0	0.9130	
1580	Spectrogram 1	1	65284.871250000	65288.415750000	34.0	120.0	1.0000	
1581	Spectrogram 1	1	65308.407750000	65309.937750000	34.0	120.0	0.9167	
1582	Spectrogram 1	1	65362.952250000	65364.431250000	34.0	120.0	1.0000	
1583	Spectrogram 1	1	65451.998250000	65455.976250000	34.0	120.0	0.9936	
1584	Spectrogram 1	1	65459.291250000	65460.846750000	34.0	120.0	1.0000	
1585	Spectrogram 1	1	65480.328750000	65483.745750000	34.0	120.0	1.0000	
1586	Spectrogram 1	1	65490.554250000	65492.084250000	34.0	120.0	1.0000	
1587	Spectrogram 1	1	65495.195250000	65499.122250000	34.0	120.0	1.0000	
1588	Spectrogram 1	1	65518.629750000	65521.409250000	34.0	120.0	0.9908	
1589	Spectrogram 1	1	65527.070250000	65530.283250000	34.0	120.0	0.9683	
1590	Spectrogram 1	1	65534.771250000	65535.867750000	34.0	120.0	0.7907	
1591	Spectrogram 1	1	65538.468750000	65541.554250000	34.0	120.0	0.9421	
1592	Spectrogram 1	1	65583.935250000	65588.142750000	34.0	120.0	0.9697	
1593	Spectrogram 1	1	65617.085250000	65619.890250000	34.0	120.0	1.0000	
1594	Spectrogram 1	1	65659.517250000	65663.265750000	34.0	120.0	1.0000	
1595	Spectrogram 1	1	65701.082250000	65702.535750000	34.0	120.0	0.9649	
1596	Spectrogram 1	1	65710.772250000	65715.974250000	34.0	120.0	1.0000	
1597	Spectrogram 1	1	65743.208250000	65746.676250000	34.0	120.0	1.0000	
1598	Spectrogram 1	1	65755.524750000	65757.105750000	34.0	120.0	0.7742	
1599	Spectrogram 1	1	65769.728250000	65773.298250000	34.0	120.0	1.0000	
1600	Spectrogram 1	1	65808.462750000	65812.185750000	34.0	120.0	1.0000	
1601	Spectrogram 1	1	65844.723750000	65847.758250000	34.0	120.0	1.0000	
1602	Spectrogram 1	1	65854.592250000	65857.881750000	34.0	120.0	1.0000	
1603	Spectrogram 1	1	65870.580750000	65872.008750000	34.0	120.0	1.0000	
1604	Spectrogram 1	1	65872.340250000	65873.462250000	34.0	120.0	0.9545	
1605	Spectrogram 1	1	65879.123250000	65882.642250000	34.0	120.0	1.0000	
1606	Spectrogram 1	1	65886.645750000	65889.807750000	34.0	120.0	0.9597	
1607	Spectrogram 1	1	65906.331750000	65910.819750000	34.0	120.0	1.0000	
1608	Spectrogram 1	1	65911.278750000	65912.400750000	34.0	120.0	0.8409	
1609	Spectrogram 1	1	65932.265250000	65937.390750000	34.0	120.0	1.0000	
1610	Spectrogram 1	1	65958.300750000	65962.839750000	34.0	120.0	1.0000	
1611	Spectrogram 1	1	65982.219750000	65983.596750000	34.0	120.0	1.0000	
1612	Spectrogram 1	1	65995.275750000	66000.350250000	34.0	120.0	0.9849	
1613	Spectrogram 1	1	66042.782250000	66044.337750000	34.0	120.0	0.9508	
1614	Spectrogram 1	1	66135.066750000	66136.290750000	34.0	120.0	0.9792	
1615	Spectrogram 1	1	66146.439750000	66147.561750000	34.0	120.0	0.6591	
1616	Spectrogram 1	1	66183.312750000	66184.664250000	34.0	120.0	0.4906	
1617	Spectrogram 1	1	66191.880750000	66197.414250000	34.0	120.0	0.9217	
1618	Spectrogram 1	1	66228.090750000	66229.136250000	34.0	120.0	0.9512	
1619	Spectrogram 1	1	66229.544250000	66231.303750000	34.0	120.0	0.7826	
1620	Spectrogram 1	1	66232.935750000	66234.261750000	34.0	120.0	0.8654	
1621	Spectrogram 1	1	66234.618750000	66235.715250000	34.0	120.0	1.0000	
1622	Spectrogram 1	1	66236.097750000	66237.321750000	34.0	120.0	1.0000	
1623	Spectrogram 1	1	66277.305750000	66281.258250000	34.0	120.0	0.9871	
1624	Spectrogram 1	1	66291.203250000	66295.869750000	34.0	120.0	1.0000	
1625	Spectrogram 1	1	66315.020250000	66318.105750000	34.0	120.0	1.0000	
1626	Spectrogram 1	1	66327.438750000	66328.688250000	34.0	120.0	0.9796	
1627	Spectrogram 1	1	66338.964750000	66340.469250000	34.0	120.0	1.0000	
1628	Spectrogram 1	1	66426.659250000	66430.943250000	34.0	120.0	1.0000	
1629	Spectrogram 1	1	66434.181750000	66437.726250000	34.0	120.0	1.0000	
1630	Spectrogram 1	1	66451.802250000	66453.510750000	34.0	120.0	1.0000	
1631	Spectrogram 1	1	66461.594250000	66464.297250000	34.0	120.0	1.0000	
1632	Spectrogram 1	1	66468.632250000	66472.329750000	34.0	120.0	0.9517	
1633	Spectrogram 1	1	66493.188750000	66496.095750000	34.0	120.0	1.0000	
1634	Spectrogram 1	1	66500.073750000	66503.082750000	34.0	120.0	1.0000	
1635	Spectrogram 1	1	66521.493750000	66522.641250000	34.0	120.0	1.0000	
1636	Spectrogram 1	1	66528.990750000	66532.764750000	34.0	120.0	0.9054	
1637	Spectrogram 1	1	66546.942750000	66548.523750000	34.0	120.0	1.0000	
1638	Spectrogram 1	1	66559.437750000	66561.911250000	34.0	120.0	0.8454	
1639	Spectrogram 1	1	66567.623250000	66573.692250000	34.0	120.0	1.0000	
1640	Spectrogram 1	1	66597.917250000	66604.751250000	34.0	120.0	1.0000	
1641	Spectrogram 1	1	66670.260750000	66671.663250000	34.0	120.0	0.9091	
1642	Spectrogram 1	1	66672.147750000	66673.448250000	34.0	120.0	0.7059	
1643	Spectrogram 1	1	66676.100250000	66677.375250000	34.0	120.0	1.0000	
1644	Spectrogram 1	1	66696.041250000	66701.013750000	34.0	120.0	1.0000	
1645	Spectrogram 1	1	66706.139250000	66708.663750000	34.0	120.0	1.0000	
1646	Spectrogram 1	1	66755.175750000	66760.428750000	34.0	120.0	0.9563	
1647	Spectrogram 1	1	66808.725750000	66813.519750000	34.0	120.0	1.0000	
1648	Spectrogram 1	1	66819.461250000	66821.807250000	34.0	120.0	0.8696	
1649	Spectrogram 1	1	66845.547750000	66851.871750000	34.0	120.0	1.0000	
1650	Spectrogram 1	1	66870.282750000	66875.535750000	34.0	120.0	1.0000	
1651	Spectrogram 1	1	66894.176250000	66897.848250000	34.0	120.0	0.9167	
1652	Spectrogram 1	1	66900.143250000	66903.228750000	34.0	120.0	0.9339	
1653	Spectrogram 1	1	66910.062750000	66914.652750000	34.0	120.0	1.0000	
1654	Spectrogram 1	1	66930.998250000	66932.910750000	34.0	120.0	1.0000	
1655	Spectrogram 1	1	66950.811750000	66952.035750000	34.0	120.0	0.9583	
1656	Spectrogram 1	1	67025.501250000	67027.796250000	34.0	120.0	0.9556	
